"repeat_idx","fold","a_1->2","HR_1->2_sex","beta_1->2_sex","beta_lower_1->2_sex","beta_upper_1->2_sex","HR_1->2_htn_baseline","beta_1->2_htn_baseline","beta_lower_1->2_htn_baseline","beta_upper_1->2_htn_baseline","a_2->3","HR_2->3_sex","beta_2->3_sex","beta_lower_2->3_sex","beta_upper_2->3_sex","HR_2->3_htn_baseline","beta_2->3_htn_baseline","beta_lower_2->3_htn_baseline","beta_upper_2->3_htn_baseline","a_3->4","HR_3->4_sex","beta_3->4_sex","beta_lower_3->4_sex","beta_upper_3->4_sex","HR_3->4_htn_baseline","beta_3->4_htn_baseline","beta_lower_3->4_htn_baseline","beta_upper_3->4_htn_baseline","a_4->5","HR_4->5_sex","beta_4->5_sex","beta_lower_4->5_sex","beta_upper_4->5_sex","HR_4->5_htn_baseline","beta_4->5_htn_baseline","beta_lower_4->5_htn_baseline","beta_upper_4->5_htn_baseline","a_1->6","HR_1->6_sex","beta_1->6_sex","beta_lower_1->6_sex","beta_upper_1->6_sex","HR_1->6_htn_baseline","beta_1->6_htn_baseline","beta_lower_1->6_htn_baseline","beta_upper_1->6_htn_baseline","a_2->6","HR_2->6_sex","beta_2->6_sex","beta_lower_2->6_sex","beta_upper_2->6_sex","HR_2->6_htn_baseline","beta_2->6_htn_baseline","beta_lower_2->6_htn_baseline","beta_upper_2->6_htn_baseline","a_3->6","HR_3->6_sex","beta_3->6_sex","beta_lower_3->6_sex","beta_upper_3->6_sex","HR_3->6_htn_baseline","beta_3->6_htn_baseline","beta_lower_3->6_htn_baseline","beta_upper_3->6_htn_baseline","a_4->6","HR_4->6_sex","beta_4->6_sex","beta_lower_4->6_sex","beta_upper_4->6_sex","HR_4->6_htn_baseline","beta_4->6_htn_baseline","beta_lower_4->6_htn_baseline","beta_upper_4->6_htn_baseline","a_5->6","HR_5->6_sex","beta_5->6_sex","beta_lower_5->6_sex","beta_upper_5->6_sex","HR_5->6_htn_baseline","beta_5->6_htn_baseline","beta_lower_5->6_htn_baseline","beta_upper_5->6_htn_baseline"
"3","1",0.532868676484674,1.0245377631873,0.0242415481319961,-0.0323955513149767,0.0808786475789688,0.66151523387243,-0.413222266406688,-0.492589222663414,-0.333855310149963,0.166733567061129,1.13071106587361,0.122846696657092,0.0741675432401857,0.171525850073998,0.96042302702588,-0.0403814384273848,-0.10755320202567,0.0267903251709006,0.194825095724888,1.23566390668551,0.211608401901154,0.164184766241205,0.259032037561103,1.09347004722936,0.0893561691082833,0.0196423292864448,0.159070008930122,0.292169787625487,1.11786661502559,0.11142206084032,0.0650530236265416,0.157791098054099,3.71131075630765,1.3113851178093,1.24149521609471,1.38127501952388,0.00193253519515928,1.34373795397628,0.295455248370889,-0.0236799098837855,0.614590406625564,5.99597027317002,1.79108762245121,0.537967349879375,3.04420789502305,0.0144075999739823,1.24506825048109,0.219190348077652,0.04506491965138,0.393315776503923,0.846502670411135,-0.16664192276403,-0.39412029476613,0.0608364492380712,0.0224083012983032,1.45947830748592,0.378079048225162,0.212010157110563,0.544147939339761,0.710220939419722,-0.342179175072641,-0.549369021136562,-0.134989329008721,0.0167790598546183,1.81593538599637,0.59660069914763,0.326451974065986,0.866749424229274,1.60365868642375,0.472287697788904,0.193177750511783,0.751397645066024,0.0756694573585451,1.22504614575732,0.202978513293172,0.136527147130348,0.269429879455997,1.12299108188383,0.115995734392472,0.017753168127612,0.214238300657332
"3","2",0.554001354513166,1.00497050775476,0.00495819556279583,-0.0515233081116574,0.0614396992372492,0.641987703288537,-0.443186129231785,-0.524397834429462,-0.361974424034107,0.167791633546758,1.11746431782227,0.111062116635418,0.062473350674258,0.159650882596579,0.958016638355121,-0.0428901333592544,-0.110934811437582,0.0251545447190735,0.188298823287184,1.25441278823029,0.226667565260933,0.179057050540333,0.274278079981533,1.13118509508716,0.123265839877433,0.0520011220658762,0.194530557688991,0.295904669453429,1.08429458019288,0.0809296190447687,0.0344280716184762,0.127431166471061,3.8396353220962,1.34537739388576,1.27436128445357,1.41639350331794,0.00137691053312262,1.38360553226875,0.32469279653252,-0.00928472268164965,0.65867031574669,7.65096563000917,2.03483186601758,0.477755100671617,3.59190863136355,0.0153936099493264,1.14981424345278,0.139600401895837,-0.0314066198581121,0.310607423649786,0.837806799293104,-0.176967754850304,-0.405252278558842,0.0513167688582344,0.0202754069557672,1.4762929069347,0.389534152923113,0.217513689529157,0.561554616317069,0.746903744610527,-0.291818958095029,-0.509817014403335,-0.0738209017867234,0.0167539160507684,1.70375032216407,0.532831893119754,0.259809298358758,0.805854487880749,1.69274228415822,0.526349867203519,0.237515413048422,0.815184321358615,0.074619929283575,1.22849079487846,0.205786419974597,0.139065967382039,0.272506872567155,1.13286908072539,0.124753424376744,0.0239561092881682,0.225550739465319
"3","3",0.551224313011673,1.00528367362108,0.00526976399205735,-0.0512666719384946,0.0618061999226091,0.656259510806353,-0.421198972524021,-0.501033010149132,-0.34136493489891,0.165839347190213,1.13465472753408,0.126328399837903,0.0778020426027662,0.17485475707304,0.963156068693584,-0.0375398152127703,-0.104695930303845,0.0296162998783047,0.190694330130942,1.2458747908931,0.219837926466078,0.172404185859018,0.267271667073137,1.11180803379879,0.10598754944995,0.0362156442918881,0.175759454608012,0.285125731198842,1.17633391439512,0.162402749985045,0.11603646998778,0.20876902998231,3.71241005238006,1.31168127552017,1.24151606638843,1.38184648465191,0.00157084677708412,1.39965524860216,0.336225955297999,0.00787115670870588,0.664580753887293,6.98731624324858,1.94409654021035,0.610255633288016,3.27793744713269,0.0153311043266332,1.20398140760394,0.185633904577977,0.0143903805064086,0.356877428649545,0.820924541462995,-0.197324084273843,-0.419889758825919,0.0252415902782339,0.0204532941266372,1.39322114960579,0.331618439990086,0.161794162176274,0.501442717803897,0.766697155685633,-0.265663398238135,-0.482415384097332,-0.0489114123789376,0.0179126246018758,1.82240049512618,0.600154585399825,0.332453065184246,0.867856105615404,1.49532312266948,0.402342319053593,0.128311873773242,0.676372764333943,0.0738234905306475,1.24201803603824,0.216737505175769,0.149787109360184,0.283687900991355,1.13409639724868,0.125836208084856,0.0261283110324429,0.225544105137269
"3","4",0.526810466129518,1.0168140700662,0.0166742783919814,-0.0394314737606182,0.072780030544581,0.676961844287759,-0.390140367646684,-0.470187242659264,-0.310093492634105,0.165463019658694,1.12090243192907,0.114134103664358,0.0655841759801273,0.162684031348589,0.971636038310378,-0.0287739908269136,-0.0965153526358659,0.0389673709820387,0.203879665678908,1.26894280403464,0.238184116033779,0.190665079676581,0.285703152390976,1.01414204889397,0.0140429830242723,-0.0555635633734462,0.0836495294219906,0.282657021058966,1.16723344154889,0.154636368903127,0.108229918129965,0.201042819676289,3.77280117393509,1.32781774251839,1.25826766213151,1.39736782290526,0.00178311773039801,1.52900520478257,0.424617330984671,0.0913828206816501,0.757851841287692,5.67703292772179,1.73642872436937,0.506236219906334,2.96662122883241,0.0145848270027317,1.2164097667044,0.195903705976933,0.0190314576777418,0.372775954276124,0.803925039968401,-0.218249248019866,-0.447399893717516,0.0109013976777834,0.0191756274081194,1.42665566837582,0.355333011813508,0.182291721662388,0.528374301964629,0.78545288065954,-0.241494809515331,-0.469620016710594,-0.0133696023200679,0.0156543910736999,1.92974211848577,0.657386376624312,0.387279985140307,0.927492768108318,1.69618679019439,0.528382667033042,0.24824786098429,0.808517473081793,0.0762815765242141,1.23357647018176,0.209917649538144,0.143205130363828,0.27663016871246,1.10417230571209,0.0990960096911944,0.00078485554262025,0.197407163839769
"3","5",0.547605820554404,1.00578636290555,0.00576968620840545,-0.0504720612062424,0.0620114336230532,0.648607160357097,-0.432928045458021,-0.513218521670014,-0.352637569246028,0.167032729908681,1.101314346227,0.096504326733349,0.0478260663705113,0.145182587096186,0.980563769198606,-0.0196275980321168,-0.0877198715178565,0.0484646754536228,0.185735353809108,1.26639171141857,0.236171684568432,0.188528882475686,0.283814486661177,1.11864488584036,0.112118029401969,0.0412329865274641,0.183003072276474,0.287761172273576,1.16804862383108,0.155334513531894,0.108794826152478,0.201874200911311,3.79566287650417,1.33385906660998,1.26240726770846,1.4053108655115,0.000524235052375976,1.28443890286383,0.250321971519332,-0.0829889705330137,0.583632913571678,20.8401295231964,3.03688043199044,-0.055833946259737,6.12959481024061,0.0154030527261215,1.30023405960669,0.26254429411248,0.0899112876074176,0.435177300617541,0.79011499466893,-0.235576781242253,-0.456188185118621,-0.0149653773658864,0.0216858517498941,1.38847648095491,0.328207089166024,0.159871924378416,0.496542253953633,0.726602162535522,-0.319376182960101,-0.532342335083881,-0.10641003083632,0.016757668214173,1.81969349861819,0.598668079553952,0.326907676385157,0.870428482722748,1.65233470229216,0.502189258870382,0.213930432226766,0.790448085513998,0.072620071502839,1.23215831134671,0.208767356325714,0.142046695492758,0.27548801715867,1.16768269723902,0.155021184176114,0.0536256342327398,0.256416734119487
"4","1",0.559618458061062,1.00597465868738,0.00595688118868406,-0.0515155959889023,0.0634293583662704,0.645358945719874,-0.437948611985789,-0.519498889375724,-0.356398334595853,0.16210219781215,1.13139825299646,0.123454259817945,0.0744934749237007,0.172415044712189,0.997258981474363,-0.00274478199564959,-0.070833527680755,0.0653439636894557,0.195018628906924,1.25972417056961,0.230892784752265,0.183266178485058,0.278519391019471,1.08424651877216,0.0808852930038637,0.0106121257346014,0.151158460273126,0.282595376478508,1.17903246198036,0.164694154662503,0.118285737474485,0.211102571850522,3.85259619365553,1.34874725705175,1.27853868133154,1.41895583277195,0.000567307792364322,1.36021896460732,0.307645690176044,-0.0268948087338268,0.642186189085915,18.9987725822702,2.94437437614656,-0.159331318901115,6.04808007119424,0.0151987423571566,1.20899699652187,0.189791087363123,0.0156958937901315,0.363886280936115,0.806241630763288,-0.215371791374666,-0.440125595950199,0.0093820132008656,0.0210462728614046,1.43722886712671,0.362716861726755,0.191070926253853,0.534362797199658,0.718372538476627,-0.330766988676021,-0.547088536981864,-0.114445440370177,0.0154481736904294,1.93401247761644,0.659596848725099,0.38218361937483,0.937010078075368,1.66988660967864,0.512755725727437,0.227110994923136,0.798400456531738,0.0736377775570695,1.23887331048169,0.214202345991764,0.147355528824776,0.281049163158753,1.14186877530635,0.13266619684363,0.0329393605446498,0.23239303314261
"4","2",0.534077393660083,1.03605458169851,0.0354198274866566,-0.0211100851069529,0.091949740080266,0.651145108590837,-0.429022760551126,-0.508928259665187,-0.349117261437064,0.168496885767076,1.11466940514597,0.108557863321038,0.0598495529605346,0.157266173681541,0.945290465913795,-0.0562630273799375,-0.123638984036576,0.0111129292767011,0.191298436027217,1.2610300687452,0.231928901857253,0.184339200748798,0.279518602965708,1.10313410345418,0.0981553135285285,0.0280656074174665,0.16824501963959,0.30551170192328,1.07326584426378,0.070706190896188,0.0242524496379798,0.117159932154396,3.67331533103079,1.30109461423633,1.23084809881096,1.37134112966171,0.0012874997186829,1.42944793569659,0.357288310778441,0.0263818037475673,0.688194817809314,8.28341613831587,2.11425546040193,0.578245846751591,3.65026507405227,0.0149449763558035,1.22021390106745,0.199026172120689,0.0274426486417634,0.370609695599615,0.840669418300199,-0.173556777974277,-0.39894841312661,0.0518348571780565,0.0218250621024038,1.37075388686077,0.31536087087033,0.145924812274031,0.48479692946663,0.725398867924157,-0.321033612757442,-0.534209493290188,-0.107857732224695,0.0167434893514874,1.60522605356589,0.473264590007723,0.209348970224511,0.737180209790934,1.83662969421169,0.607932204100827,0.315884948007484,0.89997946019417,0.0750145556055619,1.2207421719399,0.199459011438479,0.133052258736979,0.265865764139979,1.13486411612206,0.126512922287817,0.027626646775447,0.225399197800187
"4","3",0.534117522104488,1.01417138135485,0.0140719060303871,-0.0422346128164751,0.0703784248772494,0.658194764890944,-0.418254396179788,-0.498053589734524,-0.338455202625052,0.165252448008452,1.14752011031076,0.137603188124273,0.0890440469803491,0.186162329268198,0.96684704603734,-0.0337149697342019,-0.100905326820983,0.033475387352579,0.194122868348533,1.24492710729032,0.21907697984146,0.171567469104868,0.266586490578051,1.09061456430791,0.0867413578199855,0.0165893606451624,0.156893354994808,0.279596053678741,1.20346632798479,0.185205999440603,0.138836892474967,0.231575106406239,3.81848333058752,1.33985330990205,1.26977212102378,1.40993449878033,0.00174969303710447,1.57465271778332,0.454034751319129,0.121819045227852,0.786250457410406,5.74807168335089,1.74886443914648,0.526484024513298,2.97124485377966,0.0143389303053914,1.20835610279976,0.189260843157344,0.0149475367422575,0.36357414957243,0.856684451989235,-0.154685628899561,-0.384586233392818,0.0752149755936965,0.0209368505844132,1.41700465323224,0.348545244564997,0.179374204896,0.517716284233994,0.752543361859069,-0.284296660286308,-0.500377989178301,-0.0682153313943143,0.015819005215731,1.86032093101433,0.620749016397272,0.341978442723317,0.899519590071227,1.61701148896148,0.480579685678867,0.192322542747446,0.768836828610288,0.0725053753929901,1.23630329794085,0.212125715616644,0.145354189297479,0.278897241935809,1.16241729476001,0.150501711656032,0.0495658295109113,0.251437593801152
"4","4",0.536006611872693,0.998009383478438,-0.00199260043187055,-0.0582222113653637,0.0542370105016225,0.671470073600836,-0.398285830503642,-0.478988124479754,-0.31758353652753,0.169300404374647,1.1118054966487,0.105985267443612,0.0576334494715612,0.154337085415663,0.960799913511684,-0.039989098233349,-0.108400420622199,0.0284222241555009,0.190864891384237,1.24730782417626,0.220987488020307,0.173564431664766,0.268410544375848,1.10728146710502,0.101907882568424,0.031660220487226,0.172155544649623,0.282300715308939,1.14753545844435,0.137616563080248,0.09128638265612,0.183946743504377,3.82576464587673,1.34175835471843,1.27108353944907,1.41243316998779,0.00214321536385907,1.19568270711525,0.178717325277345,-0.146879330830387,0.504313981385078,5.39499013920617,1.68547077094312,0.442955324014605,2.92798621787164,0.0148812137596734,1.20850831270142,0.189386799666017,0.0145224760877586,0.364251123244275,0.816674058523366,-0.202515212899336,-0.433372366292784,0.0283419404941124,0.0188294423778878,1.46234263478343,0.380039694186484,0.210691119983059,0.549388268389909,0.833592532312045,-0.182010566382033,-0.404928474482222,0.0409073417181572,0.0175680167435826,1.85563717716196,0.618228128811134,0.350656602865806,0.885799654756461,1.53384185905713,0.427775607055334,0.154139245824588,0.701411968286081,0.0749408376330172,1.24133912220272,0.216190734164452,0.149037275037039,0.283344193291865,1.11354402950012,0.107547748469348,0.00734246642326645,0.207753030515429
"4","5",0.548021163962682,1.00322542144398,0.00322023093029986,-0.0529780768823051,0.0594185387429048,0.658817122857761,-0.417309290036203,-0.496246623567019,-0.338371956505386,0.167577084040601,1.09980192913118,0.0951300991645765,0.0465711566531859,0.143689041675967,0.965896274912919,-0.0346988264013633,-0.101963851551397,0.0325661987486701,0.192181211340516,1.25930500226738,0.230559983282064,0.182928962399269,0.278191004164859,1.07701394264779,0.0741923439101347,0.00387329184195426,0.144511395978315,0.292931252630296,1.11452406758809,0.108427468575254,0.0617740965280404,0.155080840622468,3.6720658495957,1.30075440549389,1.22989923964477,1.371609571343,0.00151088632853641,1.4221307714508,0.352156290198279,0.0220482885801644,0.682264291816393,7.17550929572516,1.97067374110918,0.621727772993257,3.31961970922511,0.0155855853611266,1.26195269848665,0.232660282027238,0.06193473966109,0.403385824393386,0.793923059385097,-0.230768724968016,-0.448754816381335,-0.0127826335546975,0.0213726073911185,1.45202730821514,0.372960723536455,0.20358773050831,0.5423337165646,0.713314636570098,-0.337832670393599,-0.551029989070878,-0.124635351716319,0.0178923334171516,1.86670899525213,0.624176984843825,0.357108370338128,0.891245599349522,1.51990271455838,0.418646329229855,0.145566133124275,0.691726525335434,0.0769518746530295,1.22522949610947,0.203128170212874,0.136469949895133,0.269786390530614,1.10733201060036,0.101953528001228,0.00334812606590119,0.200558929936555
"5","1",0.549065192215858,1.00815709856801,0.00812400925953144,-0.0481618086419678,0.0644098271610306,0.650452714515426,-0.430086674654898,-0.510661736233804,-0.349511613075993,0.16897750287574,1.11003746578184,0.104393767711241,0.0558616069002458,0.152925928522237,0.953008698520714,-0.0481312478557252,-0.115470308542394,0.0192078128309442,0.196562765936632,1.24870962340291,0.222110716846597,0.174550979989912,0.269670453703282,1.0719374101126,0.0694676748550804,-0.000398159154656627,0.139333508864817,0.301340709849359,1.11470809406846,0.10859257159499,0.0622163545530353,0.154968788636944,3.72784565721395,1.31583049500438,1.2459421217423,1.38571886826646,0.00203823560127757,1.39136616743761,0.330286118729248,0.00234861773669392,0.658223619721802,5.31266366036744,1.67009334043342,0.45941685582244,2.8807698250444,0.0130818708236843,1.2631373012161,0.233598547844684,0.0571157807650839,0.410081314924283,0.904973076664096,-0.0998500852671725,-0.337176865175475,0.13747669464113,0.0214208410681249,1.38842369712479,0.3281690727976,0.15682249246254,0.499515653132659,0.716756567922095,-0.333019010783705,-0.548979033960624,-0.117058987606785,0.0169880393941363,1.89472486069638,0.639073635748323,0.368294428474374,0.909852843022271,1.61761220756541,0.480951115970116,0.203394528769174,0.758507703171058,0.0742556661316696,1.2654699653306,0.235443567280544,0.168549930887127,0.30233720367396,1.11356432226009,0.107565971884436,0.00841587724039347,0.206716066528478
"5","2",0.533197746587448,1.03068434897948,0.0302229980995671,-0.0262737950243897,0.0867197912235238,0.658742801872159,-0.417422106135549,-0.496774977041158,-0.33806923522994,0.166280232104522,1.12641276987948,0.11903804325322,0.0704720744997958,0.167604012006644,0.969838477934859,-0.0306257389432307,-0.0977771843638292,0.036525706477368,0.191705106592196,1.28282684135908,0.249066112658402,0.201563579414921,0.296568645901882,1.0812927251008,0.0781572930273636,0.00838347226069012,0.147931113794037,0.292497928911365,1.15377523142327,0.143039375651724,0.0967643200275363,0.189314431275912,3.76184482857832,1.32490948297295,1.25516766426585,1.39465130168005,0.00181973887220827,1.37909584537788,0.321428099933166,-0.0158537628265094,0.658709962692842,5.67592911408959,1.73623427051114,0.469734353418936,3.00273418760335,0.0152969995319789,1.21010359092556,0.190705968279298,0.0185924004414374,0.362819536117158,0.823210859141696,-0.194542903172121,-0.417288715690888,0.0282029093466451,0.0211903808080796,1.45341310317852,0.373914654694723,0.204639900784286,0.54318940860516,0.725156546344212,-0.321367721444108,-0.533788598627079,-0.108946844261137,0.0142482656343066,1.96799871423465,0.677017145293797,0.391737663492966,0.962296627094627,1.73194136743366,0.549242957046253,0.255040529174731,0.843445384917775,0.0743561864849315,1.23869318621893,0.214056941811239,0.147333308014541,0.280780575607937,1.13198054073801,0.123968789472469,0.0245339593431434,0.223403619601796
"5","3",0.539594619043937,1.00416334062454,0.00415469790205648,-0.0522053812245814,0.0605147770286943,0.665245494245396,-0.407599142171859,-0.488062074792662,-0.327136209551056,0.167687211030157,1.11951392973852,0.112894599800628,0.0642023804904858,0.16158681911077,0.950451925903239,-0.05081769602529,-0.118818612033759,0.0171832199831796,0.192125655740233,1.25220711371894,0.224907685289569,0.177308233710887,0.27250713686825,1.10332311212273,0.0983266367408492,0.0280592563742878,0.168594017107411,0.281273259566025,1.15260074758281,0.142020908625815,0.0954308542930093,0.188610962958621,3.72515093432893,1.31510737029357,1.24470273094333,1.38551200964382,0.00190241577205548,1.44712248185532,0.369577089440534,0.0403462829396836,0.698807895941384,5.60176924314238,1.72308248411917,0.488893410819844,2.9572715574185,0.0146688877176051,1.22728477096883,0.204804225979873,0.0305963001013797,0.379012151858366,0.82798243705656,-0.188763336106188,-0.41870621398372,0.0411795417713445,0.0213004750127965,1.39210901861954,0.330819876819342,0.163509202417934,0.49813055122075,0.765964839069508,-0.266619012293106,-0.481577851191864,-0.0516601733943483,0.0163390949740645,1.80587033446568,0.591042655332921,0.323086334717827,0.858998975948015,1.68379335438464,0.521049197117488,0.238940142648806,0.803158251586169,0.0769183923336538,1.20517793980896,0.186627223932045,0.119758181222194,0.253496266641896,1.11273501321832,0.106820960585265,0.00815493072691421,0.205486990443616
"5","4",0.530296922698885,1.01551517183587,0.0153960421885113,-0.0405608606911297,0.0713529450681523,0.669863030139708,-0.400682020123624,-0.481818855931467,-0.319545184315782,0.162899300079489,1.13079818662824,0.122923743217546,0.0743339105144865,0.171513575920605,0.99703514123007,-0.00296926267047546,-0.0710366452232891,0.0650981198823381,0.19045696069234,1.25004246522365,0.223177522916088,0.175765613711546,0.270589432120629,1.10597790258728,0.100729923323044,0.0298605034800086,0.171599343166079,0.276275139547783,1.16941033939488,0.156499638344155,0.110193373531649,0.202805903156662,3.83030917307538,1.34294552397511,1.27203914123942,1.4138519067108,0.000355218776312327,1.27352203880695,0.241786320986065,-0.0814836526889759,0.565056294661106,32.7594535351559,3.48919157798969,-0.205423983457882,7.18380713943727,0.0164510947599999,1.18480352977128,0.169576963179774,-0.000920469797647711,0.340074396157195,0.777097670393563,-0.252189234592097,-0.469972492059202,-0.0344059771249918,0.0197326104335111,1.46263273063395,0.380238051994824,0.209791031629786,0.550685072359861,0.772865319604229,-0.257650476358324,-0.478469241550776,-0.0368317111658716,0.0175153367703485,1.79274664881165,0.583748884478368,0.31667398414668,0.850823784810056,1.5305228893933,0.425609434791857,0.148491538124191,0.702727331459524,0.0719217050876925,1.24721664483665,0.220914384436205,0.15424366996406,0.28758509890835,1.16701617226942,0.15445021119419,0.0532471152017529,0.255653307186628
"5","5",0.559857208196606,0.998332792666837,-0.00166859866995491,-0.0579137905912678,0.0545765932513578,0.641326705936695,-0.444216270256531,-0.523508155164712,-0.36492438534835,0.167083753107743,1.11771413786495,0.111285651398907,0.062662773698716,0.159908529099097,0.963970159968106,-0.0366949392406201,-0.104390946180569,0.0310010676993294,0.192220135440588,1.23860853051986,0.21398859672551,0.166426750727025,0.261550442723995,1.10180441343536,0.0969492117077015,0.0265921743795692,0.167306249035834,0.291334115657556,1.12138922555656,0.114568296632531,0.0678745155229485,0.161262077742113,3.79816741540994,1.33451869130537,1.26328901472539,1.40574836788535,0.00124014526730581,1.43259535793952,0.359487734888287,0.0298646350985262,0.689110834678047,8.69527743998439,2.1627800552885,0.577492509154459,3.74806760142254,0.0154713705224294,1.23580052663777,0.211718959795949,0.0386278093319497,0.384810110259948,0.789682532061222,-0.236124272438046,-0.457961032655991,-0.0142875122201012,0.0205535253421242,1.43648436728088,0.362198716872516,0.191154682897182,0.533242750847849,0.748396122462605,-0.289822865698504,-0.506522977111028,-0.0731227542859795,0.0187813802042257,1.66365245155989,0.509015457338795,0.245308912689699,0.772722001987891,1.57924815980085,0.45694888555987,0.177600287812288,0.736297483307452,0.0754730437249531,1.20737818421225,0.188451218815638,0.121852480066166,0.255049957565109,1.13720912347515,0.128577123515912,0.028671293773737,0.228482953258086
"6","1",0.546348185518083,1.01857793747714,0.018407475580489,-0.037860986886059,0.074675938047037,0.653088708560526,-0.426042311213143,-0.506363437998918,-0.345721184427368,0.164705305624486,1.12623521062616,0.118880398334689,0.0701948198065481,0.167565976862831,0.972463939680371,-0.0279222841972005,-0.0960824138764731,0.0402378454820719,0.190021194903688,1.25253220538835,0.225167266531226,0.177628754603813,0.272705778458639,1.11106561582212,0.105319569059435,0.0342787368159552,0.176360401302915,0.287169378932511,1.17232503084986,0.158988982782618,0.112564380119367,0.205413585445869,3.73589410173065,1.31798717460369,1.24742303772931,1.38855131147806,0.00198960621351305,1.34923053562687,0.299534456343907,-0.0270203493512789,0.626089262039092,5.62800333813888,1.72775473238254,0.465540580249588,2.9899688845155,0.0153252633192716,1.27971738595328,0.246639261329334,0.0759458812123763,0.417332641446292,0.806636996156475,-0.214881530800179,-0.435945666630227,0.00618260502986827,0.0212006331402373,1.40555608006183,0.340433011003759,0.169919812447396,0.510946209560121,0.729784022543213,-0.315006648144611,-0.531303596303239,-0.0987096999859826,0.0170737794293864,1.78292582532626,0.578255736964765,0.311220202752524,0.845291271177006,1.65250177294711,0.502290365630939,0.220876641260687,0.78370409000119,0.0733622968427975,1.2477121374997,0.221311584286616,0.153969061679209,0.288654106894023,1.13347582121425,0.125288859652144,0.0243870207975728,0.226190698506715
"6","2",0.543534770334548,1.01746780603718,0.0173169975757451,-0.0395746549971035,0.0742086501485938,0.650643856648107,-0.429792857672682,-0.510507649854805,-0.349078065490559,0.168006811525144,1.10418260560268,0.0991053378028454,0.0504792464438091,0.147731429161881,0.969463368192256,-0.0310125892399293,-0.09894835891753,0.0369231804376714,0.199150312276787,1.24459419309564,0.218809527462875,0.171251010457994,0.266368044467757,1.05826065423261,0.0566266681524017,-0.0130935651266478,0.126346901431451,0.295633877501302,1.13162725086461,0.123656641866706,0.0771733216022959,0.170139962131116,3.67989901107015,1.3028853091603,1.2326763227949,1.3730942955257,0.00127234924849849,1.32815382983761,0.283789880066893,-0.051756474969898,0.619336235103685,8.40282177219559,2.12856757470039,0.365867762197317,3.89126738720346,0.0147998854497224,1.23913866528285,0.214416513481488,0.0399082470210357,0.388924779941941,0.815812659987613,-0.203570533724835,-0.430877969763476,0.0237369023138063,0.0211958097500398,1.40514861165345,0.340143070610924,0.170783968375084,0.509502172846765,0.740064520423172,-0.301017906823684,-0.517319919858313,-0.0847158937890562,0.0188705626812483,1.67962892090906,0.51857288860622,0.257195859602194,0.779949917610247,1.55806740133636,0.443446207961046,0.16714202957472,0.719750386347371,0.0746252488587108,1.22138417190385,0.199984782744582,0.133402383419675,0.266567182069489,1.13911317570286,0.130250043622583,0.0308661937321263,0.22963389351304
"6","3",0.522944466433703,0.99886119373105,-0.00113945520152823,-0.0574552302550772,0.0551763198520208,0.692080706369184,-0.368052702463816,-0.447537289491975,-0.288568115435656,0.164764258172411,1.12975537770196,0.122001129379317,0.0733851075274276,0.170617151231208,0.970853038446685,-0.0295801728698095,-0.0969054956485594,0.0377451499089404,0.186530543153139,1.25944650096441,0.230672339500608,0.183034875262495,0.27830980373872,1.12597531707854,0.118649608587838,0.0478684948584457,0.189430722317231,0.29478557223319,1.08884087194139,0.0851137101713134,0.0386269130187476,0.131600507323879,3.80872904669414,1.3372955499424,1.26647710236651,1.40811399751828,0.00120954229278867,1.44563310508452,0.368547360617868,0.0385965673030176,0.698498153932719,8.92460434362463,2.1888119954365,0.659652785085691,3.71797120578732,0.0147673272728229,1.25459037043386,0.226809121243639,0.052462898098066,0.401155344389213,0.809143586722422,-0.211778890994641,-0.436223689000953,0.0126659070116713,0.0216326921991529,1.42306479351875,0.352812851113109,0.183224903569988,0.52240079865623,0.71267905782948,-0.33872408917785,-0.550689394768613,-0.126758783587086,0.0141937843186314,1.83837625127533,0.608882709880162,0.326246864079374,0.89151855568095,1.85869881610844,0.619876681685951,0.318442233144792,0.921311130227111,0.0770246386848828,1.2272133210643,0.204746006415733,0.138012887987987,0.271479124843479,1.09428778287385,0.0901037250500919,-0.00842089733278688,0.188628347432971
"6","4",0.551149525115317,1.01709763649732,0.0169531168804398,-0.039459319562478,0.0733655533233574,0.648777678092212,-0.432665181686156,-0.513295146373971,-0.352035216998342,0.16950744282229,1.12150561720078,0.114672083615411,0.0661265783019719,0.163217588928849,0.947439379820354,-0.0539923231537252,-0.121680571991471,0.0136959256840211,0.193226111076888,1.26522591681059,0.235250696598225,0.18771115326595,0.282790239930501,1.07895170902737,0.0759899299708099,0.00602183987501973,0.1459580200666,0.275288079573158,1.18901864227603,0.173128296539499,0.126709876257885,0.219546716821113,3.9155616053843,1.36495876880601,1.29447047604694,1.43544706156509,0.00198810512027144,1.43622447454997,0.362017777733928,0.0322686768695358,0.69176687859832,5.35618387049745,1.67825175705622,0.443867659810962,2.91263585430148,0.0149892579016783,1.14755777978838,0.137636014441666,-0.0361112261859933,0.311383255069325,0.840260680912989,-0.174043100868318,-0.405262311177941,0.0571761094413037,0.0191417248360389,1.47657410576307,0.389724611096821,0.218093742590929,0.561355479602713,0.790260572121508,-0.235392549777216,-0.45770774969173,-0.0130773498627022,0.0176485247667997,1.79988296646891,0.587721644159935,0.318733108889674,0.856710179430196,1.54128593785893,0.432617092570187,0.156811714310383,0.708422470829991,0.0731825497197951,1.24540707774789,0.21946244655223,0.152550556234376,0.286374336870083,1.14516506370076,0.135548787053433,0.0354539164326895,0.235643657674177
